date,platform,campaign_name,ad_set,country,impressions,reach,clicks,likes,comments,shares,conversions,ad_spend,revenue,CTR,Engagement rate,ROI
25-03-2025,Facebook,Brand Awareness,Students,USA,8489,36428,4071,951,127,371,277,765.06,2522.05,47.96%,17.07%,229.65%
27-03-2025,Facebook,Brand Awareness,Youth,USA,20159,18263,1942,969,175,449,387,925.19,2470.64,9.63%,7.90%,167.04%
28-03-2025,Facebook,Lead Generation,Adults,UK,22452,35664,3858,2500,276,86,452,416.39,1208.68,17.18%,12.75%,190.28%
28-03-2025,Instagram,Lead Generation,Adults,Canada,14799,25645,2759,2949,428,622,261,435.56,1492.99,18.64%,27.02%,242.77%
28-03-2025,Instagram,Brand Awareness,Adults,Australia,12962,15185,496,723,454,769,93,860.93,3786.91,3.83%,15.01%,339.86%
30-03-2025,Facebook,Lead Generation,Students,India,8382,35830,3290,426,110,73,155,729.18,1134.96,39.25%,7.27%,55.65%
30-03-2025,Facebook,Lead Generation,Adults,USA,14419,25979,1165,893,281,523,10,186.92,3859.52,8.08%,11.77%,1964.80%
31-03-2025,Facebook,Lead Generation,Students,UK,6033,33791,4691,514,272,354,193,711.07,4147.01,77.76%,18.90%,483.21%
31-03-2025,Instagram,Festive Sale,Professionals,Australia,48691,24631,3035,1628,416,707,135,974.2,3030.66,6.23%,5.65%,211.09%
01-04-2025,Facebook,Lead Generation,Adults,India,5321,8761,2473,673,351,742,22,218.57,279.45,46.48%,33.19%,27.85%
01-04-2025,Facebook,Lead Generation,Professionals,India,41775,36769,1898,1386,443,292,142,113.46,3408.21,4.54%,5.08%,2903.89%
04-04-2025,Facebook,Lead Generation,Youth,Australia,20937,3585,2046,679,136,447,311,830.61,3652.89,9.77%,6.03%,339.78%
04-04-2025,Facebook,Product Launch,Students,Australia,40536,38334,1660,28,111,77,222,31.94,4318.25,4.10%,0.53%,13419.88%
05-04-2025,Facebook,Brand Awareness,Students,USA,16613,5332,4382,216,421,180,242,592.91,884.42,26.38%,4.92%,49.17%
08-04-2025,Facebook,Product Launch,Youth,USA,18796,8738,2781,75,267,332,243,341.51,4257.38,14.80%,3.59%,1146.63%
10-04-2025,Instagram,Product Launch,Youth,Canada,44481,17482,1742,2141,396,646,434,223.77,2508.29,3.92%,7.16%,1020.92%
11-04-2025,Instagram,Festive Sale,Adults,UK,23444,5865,1410,1893,85,748,429,245.32,67.35,6.01%,11.63%,-72.55%
12-04-2025,Facebook,Lead Generation,Adults,India,22646,12184,2626,1605,345,77,1,764.61,2908.13,11.60%,8.95%,280.34%
13-04-2025,Facebook,Lead Generation,Professionals,Australia,22560,6063,67,382,378,250,431,683.26,4471.37,0.30%,4.48%,554.42%
14-04-2025,Facebook,Lead Generation,Adults,Canada,24824,6893,1034,2938,410,107,404,119.25,1667.76,4.17%,13.92%,1298.54%
15-04-2025,Instagram,Brand Awareness,Youth,UK,17576,36290,4588,1145,260,14,446,536.65,225.98,26.10%,8.07%,-57.89%
15-04-2025,Instagram,Lead Generation,Students,Australia,37953,27969,1026,2013,297,718,353,238.86,3454.48,2.70%,7.98%,1346.24%
15-04-2025,Instagram,Brand Awareness,Youth,UK,35618,36554,2173,2145,418,464,163,62.3,947.56,6.10%,8.50%,1420.96%
17-04-2025,Facebook,Festive Sale,Students,Canada,48766,2094,3735,2946,492,464,203,126.29,892.65,7.66%,8.00%,606.83%
18-04-2025,Instagram,Lead Generation,Youth,Australia,20782,35514,4103,339,205,219,390,279.72,2902.34,19.74%,3.67%,937.59%
18-04-2025,Facebook,Brand Awareness,Adults,USA,24548,34360,4709,2789,304,724,164,319.82,2453.76,19.18%,15.55%,667.23%
19-04-2025,Facebook,Product Launch,Students,UK,5818,15349,1274,268,342,682,36,408.71,4545.25,21.90%,22.21%,1012.10%
19-04-2025,Facebook,Festive Sale,Adults,USA,16032,20054,1936,931,171,366,223,755.67,4387.67,12.08%,9.16%,480.63%
20-04-2025,Instagram,Brand Awareness,Youth,India,31699,29640,4371,1052,465,307,198,599.02,4233.28,13.79%,5.75%,606.70%
20-04-2025,Instagram,Brand Awareness,Adults,India,13479,38589,3548,124,50,130,488,478.36,3633.84,26.32%,2.26%,659.65%
20-04-2025,Facebook,Product Launch,Youth,USA,11725,30623,1523,824,65,202,59,189.16,2317.17,12.99%,9.30%,1124.98%
21-04-2025,Instagram,Lead Generation,Adults,Australia,10637,20904,1698,244,54,443,448,401.13,509.58,15.96%,6.97%,27.04%
22-04-2025,Facebook,Brand Awareness,Students,UK,16194,20732,1090,2965,445,152,217,68.93,1656.53,6.73%,22.00%,2303.21%
26-04-2025,Instagram,Lead Generation,Professionals,Australia,49773,14677,1424,2082,409,691,124,891.2,2217.11,2.86%,6.39%,148.78%
29-04-2025,Instagram,Product Launch,Professionals,UK,36139,31566,927,2058,245,583,192,43.06,4849.19,2.57%,7.99%,11161.47%
29-04-2025,Instagram,Festive Sale,Professionals,USA,22341,31499,4069,1512,53,601,65,532.78,4077.46,18.21%,9.70%,665.32%
02-05-2025,Instagram,Brand Awareness,Professionals,Canada,27081,5686,3703,1962,332,394,82,252.24,4401.01,13.67%,9.93%,1644.77%
02-05-2025,Instagram,Festive Sale,Professionals,Canada,44785,14817,3076,1048,410,82,8,599.85,2895.04,6.87%,3.44%,382.63%
03-05-2025,Instagram,Lead Generation,Adults,Canada,35159,35075,4350,333,428,280,291,639.68,4586.52,12.37%,2.96%,617.00%
03-05-2025,Facebook,Brand Awareness,Youth,India,9418,9637,708,2918,5,58,32,449.94,4439.3,7.52%,31.65%,886.64%
04-05-2025,Facebook,Festive Sale,Professionals,Australia,1228,8065,4562,1198,487,375,483,920.34,4321.98,371.50%,167.75%,369.61%
05-05-2025,Instagram,Product Launch,Students,India,48299,15405,2422,2422,397,543,278,186.49,975.93,5.01%,6.96%,423.31%
06-05-2025,Facebook,Product Launch,Youth,UK,33919,5668,491,357,390,475,87,629.33,709.47,1.45%,3.60%,12.73%
07-05-2025,Facebook,Lead Generation,Youth,USA,39498,13116,2718,1683,33,102,441,682.34,2917.14,6.88%,4.60%,327.52%
08-05-2025,Facebook,Brand Awareness,Students,India,15744,20448,3356,580,233,412,150,919.66,2913.44,21.32%,7.78%,216.80%
11-05-2025,Instagram,Brand Awareness,Adults,India,41067,7333,2208,538,429,79,17,61.23,4639.96,5.38%,2.55%,7477.92%
11-05-2025,Facebook,Brand Awareness,Adults,India,12360,26273,4010,1797,485,731,235,104.04,819.49,32.44%,24.38%,687.67%
13-05-2025,Instagram,Festive Sale,Students,USA,46654,7594,4613,2739,146,657,366,947.32,2216.11,9.89%,7.59%,133.93%
14-05-2025,Facebook,Lead Generation,Students,India,23634,4343,3797,2480,483,183,254,662.81,4699.16,16.07%,13.31%,608.98%
16-05-2025,Facebook,Brand Awareness,Adults,USA,18985,4855,4843,396,69,227,125,515.16,1490.24,25.51%,3.64%,189.28%
16-05-2025,Instagram,Lead Generation,Adults,UK,31828,16522,487,631,424,651,332,266.05,4646.6,1.53%,5.36%,1646.51%
17-05-2025,Instagram,Product Launch,Professionals,Australia,38356,9572,3579,2956,109,315,169,117.88,1400.96,9.33%,8.81%,1088.46%
17-05-2025,Facebook,Lead Generation,Adults,Canada,30265,34537,633,2565,41,625,401,342.8,890.71,2.09%,10.68%,159.83%
17-05-2025,Instagram,Brand Awareness,Adults,UK,49552,36218,1846,959,81,732,203,535.69,4243.69,3.73%,3.58%,692.19%
18-05-2025,Facebook,Product Launch,Students,Canada,41555,1768,2184,1955,300,611,198,145.33,4657.02,5.26%,6.90%,3104.45%
19-05-2025,Facebook,Lead Generation,Youth,USA,21167,25903,2122,313,66,727,282,279.81,645.9,10.03%,5.23%,130.84%
23-05-2025,Facebook,Brand Awareness,Students,India,2191,31322,1739,2539,434,457,388,856.02,4887.06,79.37%,156.55%,470.90%
24-05-2025,Instagram,Lead Generation,Students,Canada,28125,2400,610,1473,166,461,373,52.36,890.4,2.17%,7.47%,1600.53%
25-05-2025,Facebook,Lead Generation,Youth,Canada,6618,20590,3114,308,67,328,387,406.89,80.34,47.05%,10.62%,-80.26%
25-05-2025,Facebook,Festive Sale,Youth,Australia,33363,39911,2720,2300,37,424,29,412.8,974.16,8.15%,8.28%,135.99%
25-05-2025,Facebook,Brand Awareness,Youth,India,48668,39527,3691,318,128,540,493,278.56,1099.31,7.58%,2.03%,294.64%
26-05-2025,Facebook,Festive Sale,Students,India,25326,35128,4834,410,330,74,324,881.94,4345.75,19.09%,3.21%,392.75%
27-05-2025,Instagram,Festive Sale,Adults,Canada,16927,21448,1125,1767,119,464,271,920.41,747.02,6.65%,13.88%,-18.84%
27-05-2025,Facebook,Festive Sale,Professionals,UK,20556,7084,1196,1068,253,696,231,608.03,788.85,5.82%,9.81%,29.74%
28-05-2025,Facebook,Brand Awareness,Youth,Australia,20156,25186,2065,2178,258,160,154,825.56,4077.5,10.25%,12.88%,393.91%
30-05-2025,Facebook,Lead Generation,Youth,Australia,11740,26793,2900,1565,354,698,11,458.48,2926.56,24.70%,22.29%,538.32%
30-05-2025,Instagram,Lead Generation,Students,USA,25904,29311,4562,2371,252,54,392,239.65,1093.85,17.61%,10.33%,356.44%
31-05-2025,Instagram,Festive Sale,Professionals,UK,12824,10950,4913,1247,1,311,311,824.2,1113.06,38.31%,12.16%,35.05%
01-06-2025,Instagram,Festive Sale,Professionals,Australia,10824,31528,2180,1918,16,462,312,379.73,2705.33,20.14%,22.14%,612.44%
01-06-2025,Facebook,Product Launch,Adults,USA,40434,28914,3549,2905,143,105,373,220,3955.92,8.78%,7.80%,1698.15%
04-06-2025,Facebook,Lead Generation,Adults,UK,17932,38890,3917,1676,19,427,139,131.07,4113.22,21.84%,11.83%,3038.19%
04-06-2025,Instagram,Festive Sale,Professionals,Canada,8367,22152,3265,2912,493,561,66,381.74,1519.42,39.02%,47.40%,298.02%
05-06-2025,Instagram,Brand Awareness,Adults,Australia,33769,38437,2563,950,274,7,309,847.89,4172.57,7.59%,3.65%,392.11%
07-06-2025,Instagram,Brand Awareness,Students,Canada,1755,26681,2638,2976,308,610,55,659.59,741.87,150.31%,221.88%,12.47%
07-06-2025,Instagram,Festive Sale,Youth,USA,48564,34534,494,529,463,247,499,457.58,4979.49,1.02%,2.55%,988.22%
08-06-2025,Instagram,Product Launch,Professionals,Australia,36685,17621,1432,1509,305,70,193,787.92,2634.26,3.90%,5.14%,234.33%
08-06-2025,Facebook,Festive Sale,Youth,Australia,42785,32162,4374,1904,161,791,148,72.4,2209.63,10.22%,6.68%,2951.98%
09-06-2025,Instagram,Festive Sale,Students,USA,30553,38479,1955,2034,31,496,497,901.86,4757.61,6.40%,8.38%,427.53%
09-06-2025,Instagram,Lead Generation,Students,Australia,32625,24498,1982,523,212,107,352,456.82,116.55,6.08%,2.58%,-74.49%
09-06-2025,Instagram,Lead Generation,Professionals,India,32213,38709,4071,166,75,332,287,33.27,1889.35,12.64%,1.78%,5578.84%
15-06-2025,Instagram,Brand Awareness,Adults,Canada,33152,37719,430,2452,262,395,411,219.41,1926.48,1.30%,9.38%,778.03%
17-06-2025,Facebook,Product Launch,Youth,UK,49570,5181,4358,1265,349,266,113,813.91,698.52,8.79%,3.79%,-14.18%
20-06-2025,Instagram,Lead Generation,Students,UK,14304,30094,1861,732,437,652,267,881.31,739.02,13.01%,12.73%,-16.15%
20-06-2025,Instagram,Product Launch,Youth,India,49904,10764,552,2215,54,754,149,103.33,200.59,1.11%,6.06%,94.13%
21-06-2025,Instagram,Lead Generation,Students,Australia,34266,35729,1438,328,368,337,436,887.87,1576.68,4.20%,3.01%,77.58%
23-06-2025,Instagram,Festive Sale,Youth,Australia,44617,12753,3694,2993,386,360,351,419.28,2585.81,8.28%,8.38%,516.73%
24-06-2025,Instagram,Product Launch,Youth,UK,15605,28170,2805,142,105,164,455,970.12,2210.42,17.98%,2.63%,127.85%
25-06-2025,Instagram,Lead Generation,Students,USA,11492,19056,1244,925,473,354,149,351.06,4831.22,10.82%,15.25%,1276.18%
26-06-2025,Facebook,Lead Generation,Youth,Canada,32085,24464,1042,394,497,774,24,818.69,3946.15,3.25%,5.19%,382.01%
29-06-2025,Facebook,Product Launch,Youth,Canada,14440,2113,4736,978,100,27,76,425.46,1332.04,32.80%,7.65%,213.08%
29-06-2025,Instagram,Festive Sale,Professionals,Australia,43281,3783,1829,1176,459,400,34,333.92,526.44,4.23%,4.70%,57.65%
30-06-2025,Facebook,Lead Generation,Adults,Canada,25426,28836,1795,2026,204,419,261,992.08,2768.91,7.06%,10.42%,179.10%
01-07-2025,Instagram,Product Launch,Youth,UK,2798,18905,1823,229,404,742,340,234.07,444.83,65.15%,49.14%,90.04%
03-07-2025,Facebook,Brand Awareness,Professionals,Canada,49885,12567,1727,2769,46,375,30,118.63,1769.62,3.46%,6.39%,1391.71%
03-07-2025,Facebook,Festive Sale,Youth,Canada,32957,26919,3409,808,454,438,446,44.63,3033.51,10.34%,5.16%,6697.02%
04-07-2025,Instagram,Lead Generation,Youth,India,30086,35631,3637,1447,226,458,278,996.77,4209.66,12.09%,7.08%,322.33%
04-07-2025,Instagram,Festive Sale,Youth,India,10196,35350,2770,2152,109,580,106,993.44,3933.33,27.17%,27.86%,295.93%
05-07-2025,Facebook,Festive Sale,Adults,USA,14490,37239,440,1947,175,31,403,119.64,804.41,3.04%,14.86%,572.36%
07-07-2025,Facebook,Lead Generation,Adults,UK,20177,6281,4634,2410,28,739,383,903.17,2394.77,22.97%,15.75%,165.15%
10-07-2025,Facebook,Product Launch,Adults,UK,22493,12237,4097,1985,395,227,59,281.31,264.81,18.21%,11.59%,-5.87%
12-07-2025,Instagram,Brand Awareness,Students,Australia,31297,34347,1642,772,264,521,176,234.01,640.53,5.25%,4.97%,173.72%
13-07-2025,Instagram,Lead Generation,Youth,India,41875,9519,4888,1453,424,798,30,997.81,4800.65,11.67%,6.39%,381.12%
14-07-2025,Facebook,Brand Awareness,Adults,UK,45548,23201,859,1662,367,465,78,334.99,167.84,1.89%,5.48%,-49.90%
16-07-2025,Facebook,Festive Sale,Youth,USA,16905,24590,3015,2184,288,203,147,551.56,4704.16,17.83%,15.82%,752.88%
16-07-2025,Instagram,Festive Sale,Youth,Canada,49517,21209,3464,2920,135,204,303,859.38,2135.63,7.00%,6.58%,148.51%
17-07-2025,Instagram,Brand Awareness,Students,Canada,5239,10272,1427,1602,435,503,437,790.8,3193.01,27.24%,48.48%,303.77%
17-07-2025,Instagram,Product Launch,Professionals,Australia,22045,39626,1940,767,244,697,73,612.6,358.47,8.80%,7.75%,-41.48%
18-07-2025,Instagram,Brand Awareness,Adults,Canada,24283,18005,4314,2854,73,241,345,602.26,3204.66,17.77%,13.05%,432.11%
19-07-2025,Instagram,Lead Generation,Adults,USA,8987,37501,1174,2278,178,651,189,559.95,970.74,13.06%,34.57%,73.36%
19-07-2025,Instagram,Brand Awareness,Youth,UK,7001,23897,3733,2774,249,385,332,819.74,3312.69,53.32%,48.68%,304.11%
20-07-2025,Instagram,Brand Awareness,Professionals,USA,29902,28737,566,2341,445,655,356,738.62,4408.88,1.89%,11.51%,496.91%
22-07-2025,Facebook,Lead Generation,Adults,India,5823,3586,2341,562,14,494,495,795.06,1814.27,40.20%,18.38%,128.19%
23-07-2025,Facebook,Product Launch,Students,USA,44881,37775,3523,1958,361,248,482,297.58,300.35,7.85%,5.72%,0.93%
23-07-2025,Instagram,Brand Awareness,Youth,Australia,45229,18829,1771,280,272,422,241,633.38,2408.59,3.92%,2.15%,280.28%
27-07-2025,Instagram,Brand Awareness,Professionals,Australia,21900,9224,4585,977,324,399,440,609.35,2626.02,20.94%,7.76%,330.95%
27-07-2025,Facebook,Lead Generation,Adults,USA,46903,34582,1219,1549,11,192,62,665.15,1479.71,2.60%,3.74%,122.46%
28-07-2025,Facebook,Festive Sale,Students,India,39650,17163,3727,1983,401,756,344,791.41,1625.47,9.40%,7.92%,105.39%
28-07-2025,Facebook,Festive Sale,Students,Australia,6629,4450,4033,2656,356,358,405,646.5,4560.79,60.84%,50.84%,605.46%
28-07-2025,Instagram,Product Launch,Students,Canada,41660,33424,1126,231,384,445,191,111.99,1794.69,2.70%,2.54%,1502.54%
31-07-2025,Facebook,Lead Generation,Professionals,UK,33728,25370,1911,184,149,89,154,148.25,1069.79,5.67%,1.25%,621.61%
31-07-2025,Instagram,Lead Generation,Students,UK,9521,34732,890,255,332,361,336,989.97,117.7,9.35%,9.96%,-88.11%
01-08-2025,Facebook,Lead Generation,Adults,Canada,7731,7695,1635,110,458,771,248,780.82,3863.92,21.15%,17.32%,394.85%
01-08-2025,Facebook,Product Launch,Adults,USA,32556,26405,1588,2102,93,350,103,550.25,1086.67,4.88%,7.82%,97.49%
03-08-2025,Instagram,Lead Generation,Professionals,India,7464,29604,1349,1406,179,109,370,872.18,3994.71,18.07%,22.70%,358.01%
09-08-2025,Facebook,Lead Generation,Adults,Canada,47525,34114,92,2375,451,539,275,329.11,1212.9,0.19%,7.08%,268.54%
10-08-2025,Instagram,Festive Sale,Students,USA,2364,10696,3308,2539,49,453,331,552.39,2435.44,139.93%,128.64%,340.89%
10-08-2025,Instagram,Lead Generation,Youth,Canada,49232,7073,1987,2763,219,43,449,431.06,4828.67,4.04%,6.14%,1020.19%
10-08-2025,Facebook,Brand Awareness,Youth,Australia,39507,24027,90,2677,416,471,143,628.27,1677.72,0.23%,9.02%,167.04%
12-08-2025,Instagram,Product Launch,Students,USA,34765,17756,483,2780,380,145,443,313,533.45,1.39%,9.51%,70.43%
15-08-2025,Instagram,Product Launch,Adults,USA,18174,27546,966,2219,375,372,475,270.77,3026.81,5.32%,16.32%,1017.85%
15-08-2025,Instagram,Lead Generation,Professionals,Australia,28445,27786,3207,1079,34,725,58,961.82,291.77,11.27%,6.46%,-69.66%
17-08-2025,Instagram,Brand Awareness,Students,India,24121,18961,740,2385,153,605,392,274.67,4166.27,3.07%,13.03%,1416.83%
18-08-2025,Facebook,Product Launch,Professionals,India,34434,1840,1767,2586,124,273,137,759.44,1998.7,5.13%,8.66%,163.18%
20-08-2025,Facebook,Product Launch,Youth,USA,19646,23406,4462,490,155,353,36,759.03,4862.17,22.71%,5.08%,540.58%
23-08-2025,Facebook,Festive Sale,Students,UK,18898,38345,3312,1427,172,510,487,842.13,3461.33,17.53%,11.16%,311.02%
23-08-2025,Instagram,Brand Awareness,Professionals,Canada,30475,11660,4929,331,164,279,137,262.68,2643.67,16.17%,2.54%,906.42%
26-08-2025,Instagram,Festive Sale,Professionals,India,44046,34560,2374,2543,432,414,151,665.3,847.76,5.39%,7.69%,27.43%
26-08-2025,Instagram,Brand Awareness,Professionals,India,28043,24563,2594,2592,92,434,373,417.78,3449.77,9.25%,11.12%,725.74%
27-08-2025,Facebook,Brand Awareness,Students,India,48682,39211,2065,2368,218,172,389,874.93,4642.27,4.24%,5.67%,430.59%
29-08-2025,Instagram,Product Launch,Youth,India,4153,39128,3279,2949,173,556,210,965.83,1563.51,78.95%,88.56%,61.88%
31-08-2025,Facebook,Brand Awareness,Professionals,Australia,35980,31636,3808,474,319,36,167,286.8,4195.94,10.58%,2.30%,1363.02%
01-09-2025,Instagram,Lead Generation,Professionals,UK,12422,32298,1305,1000,5,618,131,460.46,758.67,10.51%,13.07%,64.76%
01-09-2025,Facebook,Product Launch,Students,USA,46641,6122,3516,577,492,511,391,526.21,424.44,7.54%,3.39%,-19.34%
04-09-2025,Facebook,Product Launch,Youth,UK,29022,17685,1617,1296,475,320,458,54.11,4845.85,5.57%,7.20%,8855.55%
04-09-2025,Instagram,Product Launch,Professionals,India,1240,37474,3520,772,327,686,79,432.41,4851.13,283.87%,143.95%,1021.88%
04-09-2025,Facebook,Festive Sale,Adults,India,48588,25302,1545,1250,180,163,367,986.11,1822.52,3.18%,3.28%,84.82%
07-09-2025,Instagram,Festive Sale,Students,India,43292,4170,1904,1882,433,22,253,264.17,989,4.40%,5.40%,274.38%
08-09-2025,Facebook,Lead Generation,Professionals,UK,11754,33923,1663,584,2,268,62,89.23,3299.25,14.15%,7.27%,3597.47%
14-09-2025,Instagram,Brand Awareness,Professionals,USA,4659,2577,2740,1827,43,313,346,833.9,965.48,58.81%,46.86%,15.78%
14-09-2025,Facebook,Lead Generation,Adults,India,19645,38957,3159,2803,386,789,386,498.86,4637.23,16.08%,20.25%,829.57%
15-09-2025,Instagram,Festive Sale,Professionals,Australia,16386,19625,1515,2543,351,690,192,260.22,4206.17,9.25%,21.87%,1516.39%
15-09-2025,Instagram,Brand Awareness,Students,USA,29885,12234,2022,2401,475,12,459,336.42,4402.65,6.77%,9.66%,1208.68%
15-09-2025,Facebook,Product Launch,Students,India,22691,2631,2736,1803,443,192,421,914.11,512.79,12.06%,10.74%,-43.90%
16-09-2025,Instagram,Brand Awareness,Students,Australia,29960,28198,4225,2932,300,427,453,376.3,3233.73,14.10%,12.21%,759.35%
17-09-2025,Facebook,Brand Awareness,Students,India,48116,15843,702,911,369,409,341,173.09,1664.62,1.46%,3.51%,861.71%
18-09-2025,Facebook,Festive Sale,Professionals,Canada,8054,33961,4687,53,254,613,411,476.05,1487.53,58.19%,11.42%,212.47%
19-09-2025,Instagram,Brand Awareness,Adults,UK,7691,21781,2896,707,468,590,272,627.39,71.19,37.65%,22.95%,-88.65%
19-09-2025,Facebook,Brand Awareness,Professionals,UK,42505,39767,2818,655,149,793,117,299.69,4813.28,6.63%,3.76%,1506.09%
23-09-2025,Facebook,Product Launch,Youth,USA,17198,5111,1791,2004,262,755,216,155.38,784.28,10.41%,17.57%,404.75%
24-09-2025,Facebook,Brand Awareness,Youth,UK,11785,31292,1022,1586,25,55,189,617.58,4692.19,8.67%,14.14%,659.77%
25-09-2025,Instagram,Brand Awareness,Youth,USA,29610,25051,4730,1925,317,131,142,211.12,234.02,15.97%,8.01%,10.85%
25-09-2025,Facebook,Lead Generation,Professionals,Australia,4720,24606,414,1057,127,221,313,329.81,4259.74,8.77%,29.77%,1191.57%
25-09-2025,Instagram,Lead Generation,Youth,USA,36853,8757,1138,108,47,193,342,252.06,2138.93,3.09%,0.94%,748.58%
25-09-2025,Instagram,Product Launch,Youth,Australia,22751,3127,2273,2133,411,669,352,795.3,2344.58,9.99%,14.12%,194.80%
25-09-2025,Instagram,Festive Sale,Students,UK,7130,10387,2716,2078,107,100,425,958.77,4624.98,38.09%,32.05%,382.39%
27-09-2025,Facebook,Festive Sale,Students,USA,36369,10625,1265,1260,431,36,13,896.76,2431.28,3.48%,4.75%,171.12%
30-09-2025,Facebook,Lead Generation,Professionals,UK,24456,38066,4734,2254,454,491,242,73.28,2604.45,19.36%,13.08%,3454.11%
01-10-2025,Facebook,Festive Sale,Students,Australia,7449,9593,4073,1399,102,669,241,264.42,156.13,54.68%,29.13%,-40.95%
01-10-2025,Facebook,Product Launch,Students,Canada,4516,12739,3822,414,361,727,296,748.01,432.6,84.63%,33.26%,-42.17%
02-10-2025,Instagram,Product Launch,Professionals,Canada,45659,30383,817,2787,313,157,439,857.7,3391.96,1.79%,7.13%,295.47%
03-10-2025,Facebook,Festive Sale,Students,UK,16240,32616,1343,83,398,694,64,361.79,303.79,8.27%,7.24%,-16.03%
04-10-2025,Instagram,Brand Awareness,Professionals,USA,12970,848,3009,771,67,221,157,681.93,2036.56,23.20%,8.16%,198.65%
06-10-2025,Facebook,Lead Generation,Adults,Canada,3779,31582,4745,1085,404,449,78,73.59,2679.17,125.56%,51.28%,3540.67%
07-10-2025,Instagram,Lead Generation,Adults,USA,21039,5351,1148,1808,320,607,249,59.42,2781.55,5.46%,13.00%,4581.17%
07-10-2025,Facebook,Lead Generation,Youth,Canada,28200,10291,757,998,8,440,430,302.98,3857.69,2.68%,5.13%,1173.25%
07-10-2025,Facebook,Brand Awareness,Adults,Canada,22387,27170,4389,2253,466,262,231,960.24,3961.04,19.61%,13.32%,312.51%
08-10-2025,Facebook,Festive Sale,Youth,Canada,41581,10389,4381,2148,251,244,227,999.34,263.91,10.54%,6.36%,-73.59%
09-10-2025,Instagram,Brand Awareness,Students,Australia,48411,3917,2220,979,68,347,17,261.16,1476.68,4.59%,2.88%,465.43%
10-10-2025,Facebook,Product Launch,Students,UK,49665,38075,3233,2586,137,611,418,276.87,605.75,6.51%,6.71%,118.78%
14-10-2025,Instagram,Brand Awareness,Youth,Australia,48553,35118,4470,2295,236,689,193,791.06,138.04,9.21%,6.63%,-82.55%
15-10-2025,Facebook,Product Launch,Students,USA,48685,15878,1282,733,169,58,66,567.84,150.69,2.63%,1.97%,-73.46%
15-10-2025,Facebook,Product Launch,Students,Australia,2007,6334,2439,2189,377,682,424,215.01,2986.63,121.52%,161.83%,1289.07%
17-10-2025,Instagram,Product Launch,Professionals,India,19557,38555,2834,2445,217,294,331,343.6,322.02,14.49%,15.11%,-6.28%
17-10-2025,Instagram,Festive Sale,Youth,Canada,20097,9604,4579,2188,408,93,264,551.77,3064.08,22.78%,13.38%,455.32%
18-10-2025,Instagram,Product Launch,Adults,Australia,7080,36494,1957,1659,396,634,188,130.4,85.9,27.64%,37.98%,-34.13%
19-10-2025,Instagram,Lead Generation,Adults,India,20385,10041,4269,2270,319,17,191,876.58,3914.55,20.94%,12.78%,346.57%
20-10-2025,Instagram,Product Launch,Youth,UK,2449,31362,3903,1041,165,559,203,15.6,615.53,159.37%,72.07%,3845.71%
21-10-2025,Facebook,Lead Generation,Youth,India,15559,24150,919,1618,206,295,336,927.9,2565.38,5.91%,13.62%,176.47%
22-10-2025,Instagram,Brand Awareness,Professionals,India,2381,11220,831,1491,473,253,498,795.83,126.3,34.90%,93.11%,-84.13%
22-10-2025,Facebook,Brand Awareness,Youth,Australia,33332,17740,546,1472,136,554,199,676.69,2150.95,1.64%,6.49%,217.86%
23-10-2025,Instagram,Lead Generation,Students,USA,46991,29892,760,1982,90,65,304,834.52,796.13,1.62%,4.55%,-4.60%
23-10-2025,Instagram,Festive Sale,Professionals,UK,12529,38110,3590,594,460,576,369,724.93,538.83,28.65%,13.01%,-25.67%
24-10-2025,Facebook,Product Launch,Adults,USA,21462,29361,2427,975,341,233,250,856.37,689.46,11.31%,7.22%,-19.49%
25-10-2025,Instagram,Festive Sale,Youth,Australia,43267,22376,2202,1852,53,85,459,816.64,3821.75,5.09%,4.60%,367.98%
25-10-2025,Instagram,Festive Sale,Adults,Australia,15157,33801,2547,2536,185,310,113,922.18,2195.24,16.80%,20.00%,138.05%
25-10-2025,Instagram,Lead Generation,Professionals,Australia,25405,20547,2236,113,384,552,285,875.26,206.49,8.80%,4.13%,-76.41%
26-10-2025,Instagram,Festive Sale,Students,UK,13278,9589,706,1588,170,201,46,143.11,1952.82,5.32%,14.75%,1264.56%
27-10-2025,Facebook,Brand Awareness,Professionals,UK,17692,21603,1041,1288,58,737,451,758.15,3366.22,5.88%,11.77%,344.00%
27-10-2025,Facebook,Lead Generation,Adults,India,17645,37091,4747,2743,17,580,242,618.92,394.48,26.90%,18.93%,-36.26%
27-10-2025,Instagram,Brand Awareness,Students,Australia,19625,9293,4851,1348,251,18,244,200.42,1893.71,24.72%,8.24%,844.87%
28-10-2025,Facebook,Product Launch,Professionals,UK,39450,37361,1931,1357,425,327,218,349.17,2008.45,4.89%,5.35%,475.21%
29-10-2025,Instagram,Festive Sale,Students,Australia,12549,37885,841,1924,428,457,330,988.1,1468.41,6.70%,22.38%,48.61%
31-10-2025,Instagram,Brand Awareness,Youth,USA,9032,11055,1411,2927,317,359,353,67.85,2468.17,15.62%,39.89%,3537.69%
02-11-2025,Facebook,Festive Sale,Youth,Canada,10344,28426,2097,1424,71,651,236,673.48,3243.23,20.27%,20.75%,381.56%
02-11-2025,Facebook,Product Launch,Adults,Australia,16047,36081,1804,605,90,22,90,196.46,4816.73,11.24%,4.47%,2351.76%
